node_id,inn,name,type,address,latitude,longitude,is_contracted,is_built,plan_2022,node_distance,cost
УС29,1328160328,"ГБПОУ РМ ""САРАНСКИЙ ЭЛЕКТРОМЕХАНИЧЕСКИЙ КОЛЛЕДЖ""",ПВ ОГВ,Ул. ТРАНСПОРТНАЯ 11,54.159838,45.150979,нет,нет,,190,47500
УС29,1326201314,"ГБУ РМ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО СПОРТИВНОЙ ГИМНАСТИКЕ Л.Я. АРКАЕВА""",ПВ ОГВ,Ул. УЛЬЯНОВА 24Б,54.165916,45.134603,да,нет,,410,102500
УС29,1326141263,"ГБУ РМ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА СПОРТИВНОЙ БОРЬБЫ И ДЗЮДО А.В. МИШИНА""",ПВ ОГВ,Ул. УЛЬЯНОВА 18А/1,54.162184,45.152012,да,нет,,100,25000
УС29,1325029741,"ГБУ РМ ""ТЕРРИТОРИАЛЬНЫЙ ФОНД СОЦИАЛЬНОЙ ПОДДЕРЖКИ НАСЕЛЕНИЯ""",ПВ ОГВ,Ул. М.РАСКОВОЙ 14,,,нет,нет,,400,100000
УС29,1326248390,"ГБУ РМ ""ЦЕНТР СПОРТИВНОЙ ПОДГОТОВКИ""",ПВ ОГВ,Ул. ЭНГЕЛЬСА 33,,,нет,нет,,1100,275000
УС29,1326045802,"ГБУЗ РМ ""ДЕТСКАЯ ПОЛИКЛИНИКА №2""",ПВ ОГВ,Ул. СЕРАДЗСКАЯ 28,54.172267,45.136184,нет,нет,,360,90000
УС29,1326045802,"ГБУЗ РМ ""ДЕТСКАЯ ПОЛИКЛИНИКА №2""",ПВ ОГВ,ЯЛГА Ул. МИЧУРИНА 34,,,нет,нет,,5500,1375000
УС29,1326220483,"ГБУЗ РМ ""ДЕТСКАЯ РЕСПУБЛИКАНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""",ПВ ОГВ,Ул. Р.ЛЮКСЕМБУРГ 15,,,нет,нет,,1400,350000
УС29,1326038178,"ГБУЗ РМ ""МОРДОВСКИЙ РЕСПУБЛИКАНСКИЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР""",ПВ ОГВ,Ул. УЛЬЯНОВА 32,,,нет,нет,,520,130000
УС29,1326165144,"ГБУЗ РМ ""ПОЛИКЛИНИКА № 4""",ПВ ОГВ,НИКОЛАЕВКА Пл. ШКОЛЬНАЯ 2,,,нет,нет,,5000,1250000
УС29,1326165144,"ГБУЗ РМ ""ПОЛИКЛИНИКА № 4""",ПВ ОГВ,Ул. УЛЬЯНОВА 30А,54.169236,45.130596,нет,нет,да,390,97500
УС29,1326165144,"ГБУЗ РМ ""ПОЛИКЛИНИКА № 4""",ПВ ОГВ,ЯЛГА Ул. РОССИЙСКАЯ 27,,,нет,нет,,5000,1250000
УС29,1325126865,"ГБУЗ РМ ""РЕСПУБЛИКАНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №4""",ПВ ОГВ,Ул. УЛЬЯНОВА 32,54.167571,45.127785,нет,нет,да,180,45000
УС29,1326230749,"ГБУЗ РМ ""РЕСПУБЛИКАНСКИЙ ГОСПИТАЛЬ""",ПВ ОГВ,Ул. Р.ЛЮКСЕМБУРГ 11А,,,нет,нет,,1300,325000
УС29,1326134266,"ГБУЗ РМ ""РЕСПУБЛИКАНСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",ПВ ОГВ,Ул. УЛЬЯНОВА 30,54.166822,45.1295,нет,нет,,100,25000
УС29,1326208542,"ГКУ ""УПРДОР РМ""",ПВ ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1326233531,"ГКУ РМ ""УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ЖКК РМ""",ПВ ОГВ,Левжа,54.101793,45.053443,да,нет,,15000,3750000
УС29,1326048458,"ГКУЗ РМ ""РПТД""",ПВ ОГВ,Ул. УЛЬЯНОВА 34,,,нет,нет,,930,232500
УС29,1325031476,ГОСКОМИМУЩЕСТВО РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1326228210,"МАДОУ ""ДЕТСКИЙ САД №76""",ПВ ОМСУ,Ул. ПОПОВА 67,,,нет,нет,,480,120000
УС29,1326225065,"МАДОУ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №4""",ПВ ОМСУ,Ул. ПОПОВА 64Б,54.170591,45.133103,нет,нет,,100,25000
УС29,1326184027,"МБУДО ""ДХШ № 4""",ПВ ОМСУ,Ул. М.РАСКОВОЙ 15,54.174549,45.14594,нет,нет,,100,25000
УС29,1328168327,"МДОУ ""ДЕТСКИЙ САД №101""",ПВ ОМСУ,Ул. ЛОМОНОСОВА 4,,,нет,нет,,720,180000
УС29,1328164724,"МДОУ ""ДЕТСКИЙ САД №114""",ПВ ОМСУ,Ул. МОЛОДЕЖНАЯ 18,54.164029,45.157294,нет,нет,,190,47500
УС29,1328002441,"МДОУ ""ДЕТСКИЙ САД №115""",ПВ ОМСУ,ЗЫКОВО Ул. ЮЖНАЯ 29,,,нет,нет,,500,125000
УС29,1328008531,"МДОУ ""ДЕТСКИЙ САД №118""",ПВ ОМСУ,Ул. ШКОЛЬНАЯ 19,,,нет,нет,,7300,1825000
УС29,1326135220,"МДОУ ""ДЕТСКИЙ САД №65""",ПВ ОМСУ,Ул. ПОПОВА 48,54.167323,45.144987,нет,нет,,140,35000
УС29,1326136263,"МДОУ ""ДЕТСКИЙ САД №70""",ПВ ОМСУ,Ул. ПОПОВА 61А,54.170855,45.137747,нет,нет,,145,36250
УС29,1326136714,"МДОУ ""ДЕТСКИЙ САД №87""",ПВ ОМСУ,Ул. Р.ЛЮКСЕМБУРГ 34,54.168651,45.124614,нет,нет,,220,55000
УС29,1327155572,Межрайонная ИФНС России № 1 по Республике Мордовия,Прочее,Ул. ВЕСЕЛОВСКОГО 38А,54.2223,45.139301,нет,нет,,300,75000
УС29,1325127837,МИНЖИЛКОМХОЗ РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1326199584,МИНКУЛЬТНАЦ РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1326194787,МИНЛЕСХОЗ РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1326047197,МИНОБРАЗОВАНИЕ РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1326134322,МИНСЕЛЬХОЗПРОД РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1326196216,МИНСОЦТРУДЗАНЯТОСТИ РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1300050318,МИНФИН РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1326135968,МИНЭКОНОМИКИ РМ,ОГВ,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1328160286,"МОУ ""ЗЫКОВСКАЯ СРЕДНЯЯ ШКОЛА""",ПВ ОМСУ,ЗЫКОВО Ул. СОВЕТСКАЯ 124А,,,нет,нет,,2300,575000
УС29,1328159940,"МОУ ""МОНАСТЫРСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",ПВ ОМСУ,Ул. ШКОЛЬНАЯ 19,54.086185,45.132492,нет,нет,,340,85000
УС29,1328159210,"МОУ ""НИКОЛАЕВСКАЯ СРЕДНЯЯ ШКОЛА""",ПВ ОМСУ,ПЛ ШКОЛЬНАЯ 16,54.148702,45.14655,нет,нет,,360,90000
УС29,1328160543,"МОУ ""СРЕДНЯЯ ШКОЛА № 22""",ПВ ОМСУ,Ул. ПАВЛИКА МОРОЗОВА 11,,,нет,нет,,810,202500
УС29,1326135319,"МОУ ""СРЕДНЯЯ ШКОЛА № 33""",ПВ ОМСУ,Ул. Р.ЛЮКСЕМБУРГ 28,54.17019,45.1235,нет,нет,,160,40000
УС29,1326048105,"МОУ ""СРЕДНЯЯ ШКОЛА № 8""",ПВ ОМСУ,Ул. М.РАСКОВОЙ 17,54.172546,45.142777,нет,нет,,320,80000
УС29,1328159756,"МОУ ""ЯЛГИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",ПВ ОМСУ,Ул. МИЧУРИНА 34а,54.125402,45.127371,нет,нет,,370,92500
УС29,1326135809,"МУ ДО ""ЦЕНТР ДЕТСКОГО ТВОРЧЕСТВА №2""",ПВ ОМСУ,Ул. УЛЬЯНОВА 75,54.165642,45.144035,нет,нет,,210,52500
УС29,1326198485,"МУФКС ""СТАДИОН ""САРАНСК""",ПВ ОМСУ,Ул. УЛЬЯНОВА 24,54.167481,45.1326,нет,нет,,100,25000
УС29,1326233490,"ООО ""ЕСК РМ""",Прочее,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,1324002634,"ООО ""РМР ЦТ""",Прочее,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
УС29,5258097148,"ООО ""Аэль-РТС"" Инжиниринг",Прочее,Ул. ОСИПЕНКО 37,54.16560624352550,45.166348999999900,да,да,,0,0
